Ax,Ay,Az
511,-425,15637
511,-422,15636
511,-420,15638
511,-421,15640
511,-421,15642
511,-418,15640
511,-418,15636
511,-421,15634
511,-424,15637
511,-424,15637
511,-424,15639
511,-424,15643
511,-423,15642
511,-424,15643
511,-423,15643
511,-423,15645
511,-422,15646
511,-424,15644
511,-423,15640
511,-427,15641
511,-426,15643
511,-426,15642
511,-429,15642
511,-428,15641
511,-429,15641
511,-429,15640
511,-427,15638
511,-425,15639
511,-425,15641
511,-426,15643
511,-428,15645
511,-430,15644
511,-430,15644
511,-428,15645
511,-426,15647
511,-428,15645
511,-428,15646
511,-430,15642
511,-427,15642
511,-424,15641
511,-422,15639
511,-423,15638
511,-423,15638
511,-423,15639
511,-421,15638
511,-420,15638
511,-424,15640
511,-424,15639
511,-421,15639
511,-423,15640
511,-423,15640
511,-421,15642
511,-423,15643
511,-423,15644
511,-424,15646
511,-423,15647
511,-419,15646
511,-417,15647
511,-419,15647
511,-419,15645
511,-418,15644
511,-415,15640
511,-416,15636
511,-416,15637
511,-419,15637
511,-420,15635
511,-421,15636
511,-423,15638
511,-422,15638
511,-423,15639
511,-425,15638
511,-424,15638
511,-423,15638
511,-419,15638
511,-418,15640
511,-417,15640
511,-417,15640
511,-418,15642
511,-421,15646
511,-419,15646
511,-421,15648
511,-423,15907
256,-427,15907
256,-426,15903
256,-425,15649
511,-422,15647
511,-422,15647
511,-422,15899
256,-422,15638
511,-420,15639
511,-420,15639
511,-417,15640
511,-414,15640
511,-413,15640
511,-416,15641
511,-420,15642
511,-420,15640
511,-422,15641
511,-419,15641
511,-417,15896
256,-422,15894
256,-423,15634
511,-422,15889
256,-420,15888
256,-421,15889
256,-423,15889
256,-426,15631
511,-426,15634
511,-424,15636
511,-424,15637
511,-421,15637
511,-423,15639
511,-422,15638
511,-419,15640
511,-418,15642
511,-419,15641
511,-419,15641
511,-422,15643
511,-422,15644
511,-421,15640
511,-423,15638
511,-422,15639
511,-424,15639
511,-426,15639
511,-428,15638
511,-425,15896
256,-425,15895
256,-424,15894
256,-425,15894
256,-424,15892
256,-424,15892
256,-423,15895
256,-425,15896
256,-422,15898
256,-421,15898
256,-420,15898
256,-422,15898
256,-419,15897
256,-418,15641
511,-418,15638
511,-418,15633
511,-419,15634
511,-420,15634
511,-422,15637
511,-422,15636
511,-419,15634
511,-417,15634
511,-419,15636
511,-420,15635
511,-419,15638
511,-421,15639
511,-419,15639
511,-417,15640
511,-416,15896
256,-417,15641
511,-415,15638
511,-419,15638
511,-421,15639
511,-423,15638
511,-423,15638
511,-425,15637
511,-424,15635
511,-422,15635
511,-424,15635
511,-424,15639
511,-424,15641
511,-421,15641
511,-418,15643
511,-417,15643
511,-415,15642
511,-417,15643
511,-419,15645
511,-418,15645
511,-415,15644
511,-417,15643
511,-416,15641
511,-418,15638
511,-418,15640
511,-415,15638
511,-417,15639
511,-420,15897
256,-418,15893
256,-417,15893
256,-417,15892
256,-419,15891
256,-422,15636
511,-420,15634
511,-419,15893
256,-416,15891
256,-417,15637
511,-417,15894
256,-418,15895
256,-419,15894
256,-421,15897
256,-422,15896
256,-426,15898
256,-428,15638
511,-426,15639
511,-423,15638
511,-425,15639
511,-427,15636
511,-430,15637
511,-432,15637
511,-433,15640
511,-436,15641
511,-437,15643
511,-435,15645
511,-429,15642
511,-427,15640
511,-428,15639
511,-430,15640
511,-430,15639
511,-430,15639
511,-427,15640
511,-429,15641
511,-433,15640
511,-433,15644
511,-434,15647
511,-436,15644
511,-435,15645
511,-434,15647
511,-433,15647
511,-432,15649
511,-432,15652
511,-432,15651
511,-433,15648
511,-432,15643
511,-433,15641
511,-434,15643
511,-430,15645
511,-431,15646
511,-430,15643
511,-432,15644
511,-432,15645
511,-431,15646
511,-430,15645
511,-429,15644
511,-428,15642
511,-431,15643
511,-429,15643
511,-426,15643
511,-431,15641
511,-432,15641
511,-431,15640
511,-430,15639
511,-434,15639
511,-437,15639
511,-433,15636
511,-433,15635
511,-431,15634
511,-431,15637
511,-430,15637
511,-433,15638
511,-431,15639
511,-430,15638
511,-429,15636
511,-427,15638
511,-426,15640
511,-426,15640
511,-430,15641
511,-429,15644
511,-426,15647
511,-428,15649
511,-427,15647
511,-431,15644
511,-428,15645
511,-427,15641
511,-430,15640
511,-428,15639
511,-427,15638
511,-429,15637
511,-431,15636
511,-428,15639
511,-427,15640
511,-426,15642
511,-429,15642
511,-427,15643
511,-427,15644
511,-424,15644
511,-424,15644
511,-422,15645
511,-427,15643
511,-427,15643
511,-425,15643
511,-426,15644
511,-425,15644
511,-426,15643
511,-429,15643
511,-430,15641
511,-429,15641
511,-430,15643
511,-433,15644
511,-432,15644
511,-430,15644
511,-429,15642
511,-429,15643
511,-429,15647
511,-428,15647
511,-426,15645
511,-423,15644
511,-424,15642
511,-423,15643
511,-423,15642
511,-424,15641
511,-424,15638
511,-425,15641
511,-425,15643
511,-428,15644
511,-425,15645
511,-424,15647
511,-422,15644
511,-422,15645
511,-419,15648
511,-418,15651
511,-420,15648
511,-418,15648
511,-416,15648
511,-415,15647
511,-417,15646
511,-416,15644
511,-414,15645
511,-415,15647
511,-417,15647
511,-419,15642
511,-421,15639
511,-421,15639
511,-421,15639
511,-419,15642
511,-420,15641
511,-421,15641
511,-421,15640
511,-424,15639
511,-424,15642
511,-423,15640
511,-424,15641
511,-424,15640
511,-426,15639
511,-427,15637
511,-429,15638
511,-430,15639
511,-429,15638
511,-425,15642
511,-426,15645
511,-427,15643
511,-429,15643
511,-427,15642
511,-426,15643
511,-425,15646
511,-427,15645
511,-427,15647
511,-428,15646
511,-427,15646
511,-428,15646
511,-430,15648
511,-434,15904
256,-435,15908
256,-436,15907
256,-434,15907
256,-432,15907
256,-432,15649
511,-434,15650
511,-434,15648
511,-433,15647
511,-431,15647
511,-428,15649
511,-429,15650
511,-429,15652
511,-429,15653
511,-429,15909
256,-429,15652
511,-431,15652
511,-431,15649
511,-434,15650
511,-436,15652
511,-435,15654
511,-434,15654
511,-434,15657
511,-432,15658
511,-433,15657
511,-434,15656
511,-434,15655
511,-432,15653
511,-431,15652
511,-430,15653
511,-430,15654
511,-430,15654
511,-431,15654
511,-432,15652
511,-434,15652
511,-434,15652
511,-432,15653
511,-432,15655
511,-434,15654
511,-433,15654
511,-434,15649
511,-434,15650
511,-436,15651
511,-434,15652
511,-433,15650
511,-434,15651
511,-436,15651
511,-439,15909
256,-440,15653
511,-439,15910
256,-439,15651
511,-438,15902
256,-435,15647
511,-435,15649
511,-435,15906
256,-435,15647
511,-436,15647
511,-434,15650
511,-433,15653
511,-432,15655
511,-433,15654
511,-432,15655
511,-432,15654
511,-432,15651
511,-430,15651
511,-433,15651
511,-431,15649
511,-430,15648
511,-431,15647
511,-430,15643
511,-431,15642
511,-432,15640
511,-432,15639
511,-433,15641
511,-429,15639
511,-428,15642
511,-428,15641
511,-429,15640
511,-427,15638
511,-428,15637
511,-427,15637
511,-428,15636
511,-430,15636
511,-427,15636
511,-424,15636
511,-421,15638
511,-425,15635
511,-424,15635
511,-423,15636
511,-424,15635
511,-425,15636
511,-428,15636
511,-428,15638
511,-429,15637
511,-433,15639
511,-433,15638
511,-433,15640
511,-433,15638
511,-431,15637
511,-432,15638
511,-431,15641
511,-429,15645
511,-430,15648
511,-432,15647
511,-429,15646
511,-426,15643
511,-426,15641
511,-424,15644
511,-424,15641
511,-427,15640
511,-428,15640
511,-427,15637
511,-429,15636
511,-428,15636
511,-429,15636
511,-429,15635
511,-431,15635
511,-431,15634
511,-430,15635
511,-431,15635
511,-432,15635
511,-432,15635
511,-434,15635
511,-432,15635
511,-428,15635
511,-427,15638
511,-428,15636
511,-431,15636
511,-431,15635
511,-431,15637
511,-435,15637
511,-434,15637
511,-431,15636
511,-428,15636
511,-426,15632
511,-427,15627
511,-426,15625
511,-425,15626
511,-426,15627
511,-428,15627
511,-428,15626
511,-426,15625
511,-426,15626
511,-425,15626
511,-425,15626
511,-423,15625
511,-424,15627
511,-425,15627
511,-423,15631
511,-423,15634
511,-423,15634
511,-423,15633
511,-422,15632
511,-424,15630
511,-427,15626
511,-428,15625
511,-429,15626
511,-432,15631
511,-435,15632
511,-436,15633
511,-438,15635
511,-437,15638
511,-439,15636
511,-438,15636
511,-439,15637
511,-438,15640
511,-434,15638
511,-434,15637
511,-431,15637
511,-430,15635
511,-428,15638
511,-426,15641
511,-426,15641
511,-428,15643
511,-429,15646
511,-429,15646
511,-432,15647
511,-433,15649
511,-435,15647
511,-436,15647
511,-436,15647
511,-434,15646
511,-436,15643
511,-435,15643
511,-433,15647
511,-434,15645
511,-436,15645
511,-432,15644
511,-430,15646
511,-434,15645
511,-435,15646
511,-434,15649
511,-434,15651
511,-434,15651
511,-437,15650
511,-435,15648
511,-434,15648
511,-432,15648
511,-430,15648
511,-428,15649
511,-425,15648
511,-425,15647
511,-425,15902
256,-423,15900
256,-424,15899
256,-421,15898
256,-420,15901
256,-417,15903
256,-418,15898
256,-419,15898
256,-421,15900
256,-422,15645
511,-424,15647
511,-425,15647
511,-427,15647
511,-427,15647
511,-428,15645
511,-426,15643
511,-425,15641
511,-425,15639
511,-423,15637
511,-419,15637
511,-418,15637
511,-416,15638
511,-414,15639
511,-413,15639
511,-415,15639
511,-416,15894
256,-417,15893
256,-418,15894
256,-417,15898
256,-417,15898
256,-414,15639
511,-414,15639
511,-411,15638
511,-410,15638
511,-413,15640
511,-414,15641
511,-415,15641
511,-412,15639
511,-412,15641
511,-411,15641
511,-415,15643
511,-413,15644
511,-416,15646
511,-417,15641
511,-415,15640
511,-419,15641
511,-423,15645
511,-423,15646
511,-424,15644
511,-424,15645
511,-424,15645
511,-426,15644
511,-423,15643
511,-421,15639
511,-423,15640
511,-426,15642
511,-428,15641
511,-427,15643
511,-422,15646
511,-422,15645
511,-423,15644
511,-420,15644
511,-417,15640
511,-417,15642
511,-418,15642
511,-418,15644
511,-422,15643
511,-421,15643
511,-420,15646
511,-420,15644
511,-424,15639
511,-428,15640
511,-429,15640
511,-430,15642
511,-426,15641
511,-425,15641
511,-424,15642
511,-425,15646
511,-422,15645
511,-424,15645
511,-426,15644
511,-428,15643
511,-431,15639
511,-430,15638
511,-426,15636
511,-423,15636
511,-423,15637
511,-425,15637
511,-426,15634
511,-427,15635
511,-428,15635
511,-429,15636
511,-430,15636
511,-429,15636
511,-426,15635
511,-425,15636
511,-427,15638
511,-429,15635
511,-431,15636
511,-431,15636
511,-429,15639
511,-426,15636
511,-428,15635
511,-430,15635
511,-428,15634
511,-429,15636
511,-430,15636
511,-430,15633
511,-430,15633
511,-428,15633
511,-424,15635
511,-423,15636
511,-426,15638
511,-423,15641
511,-422,15642
511,-423,15643
511,-425,15646
511,-423,15642
511,-425,15641
511,-428,15639
511,-429,15642
511,-427,15643
511,-424,15643
511,-424,15645
511,-423,15641
511,-425,15636
511,-424,15634
511,-428,15634
511,-430,15633
511,-430,15634
511,-430,15634
511,-428,15635
511,-426,15637
511,-427,15637
511,-425,15640
511,-427,15640
511,-431,15640
511,-431,15641
511,-431,15640
511,-433,15639
511,-434,15638
511,-435,15639
511,-434,15641
511,-432,15644
511,-432,15647
511,-431,15644
511,-430,15643
511,-431,15645
511,-429,15644
511,-430,15644
511,-427,15642
511,-430,15646
511,-430,15645
511,-428,15642
511,-426,15642
511,-426,15641
511,-426,15642
511,-426,15642
511,-430,15642
511,-429,15643
511,-427,15642
511,-427,15638
511,-424,15638
511,-422,15636
511,-422,15637
511,-423,15637
511,-429,15640
511,-427,15642
511,-428,15640
511,-428,15639
511,-429,15641
511,-430,15641
511,-430,15640
511,-430,15641
511,-430,15640
511,-429,15642
511,-431,15642
511,-429,15644
511,-428,15645
511,-425,15646
511,-427,15646
511,-426,15645
511,-422,15647
511,-423,15646
511,-423,15647
511,-421,15647
511,-423,15650
511,-426,15649
511,-423,15649
511,-423,15645
511,-424,15646
511,-424,15648
511,-426,15648
511,-424,15644
511,-423,15644
511,-421,15645
511,-420,15643
511,-421,15644
511,-422,15643
511,-424,15641
511,-420,15640
511,-419,15641
511,-418,15637
511,-421,15635
511,-418,15635
511,-420,15638
511,-422,15642
511,-423,15640
511,-425,15638
511,-426,15635
511,-425,15635
511,-429,15636
511,-427,15636
511,-426,15635
511,-428,15636
511,-427,15637
511,-426,15640
511,-426,15641
511,-427,15641
511,-431,15641
511,-433,15640
511,-431,15639
511,-432,15636
511,-432,15634
511,-432,15634
511,-437,15638
511,-437,15638
511,-438,15637
511,-436,15636
511,-433,15636
511,-433,15635
511,-434,15636
511,-432,15638
511,-430,15638
511,-428,15641
511,-428,15641
511,-430,15641
511,-430,15640
511,-431,15638
511,-431,15637
511,-430,15894
256,-427,15637
511,-427,15894
256,-425,15895
256,-427,15896
256,-426,15897
256,-427,15900
256,-427,15646
511,-426,15649
511,-427,15651
511,-429,15652
511,-429,15653
511,-429,15654
511,-430,15655
511,-429,15654
511,-428,15654
511,-430,15653
511,-431,15653
511,-434,15653
511,-434,15656
511,-433,15655
511,-432,15656
511,-433,15652
511,-433,15651
511,-432,15647
511,-434,15646
511,-435,15646
511,-435,15645
511,-434,15644
511,-432,15645
511,-433,15643
511,-430,15645
511,-433,15645
511,-433,15644
511,-434,15642
511,-431,15641
511,-433,15642
511,-432,15642
511,-432,15644
511,-433,15646
511,-432,15644
511,-434,15642
511,-436,15643
511,-432,15646
511,-431,15648
511,-435,15650
511,-436,15648
511,-434,15648
511,-435,15901
256,-437,15904
256,-438,15905
256,-438,15906
256,-437,15648
511,-436,15646
511,-435,15645
511,-436,15644
511,-435,15646
511,-434,15646
511,-434,15648
511,-432,15649
511,-429,15647
511,-428,15647
511,-434,15649
511,-432,15648
511,-433,15647
511,-431,15644
511,-430,15644
511,-431,15640
511,-432,15640
511,-431,15641
511,-430,15643
511,-430,15643
511,-429,15643
511,-429,15643
511,-427,15640
511,-429,15639
511,-430,15639
511,-430,15640
511,-428,15639
511,-426,15641
511,-426,15643
511,-425,15645
511,-421,15645
511,-420,15645
511,-420,15645
511,-421,15648
511,-420,15650
511,-422,15650
511,-425,15651
511,-429,15650
511,-429,15649
511,-431,15647
511,-429,15645
511,-426,15645
511,-425,15645
511,-428,15648
511,-425,15648
511,-421,15645
511,-420,15646
511,-419,15647
511,-418,15643
511,-417,15642
511,-421,15642
511,-422,15644
511,-422,15645
511,-422,15643
511,-420,15644
511,-419,15642
511,-419,15643
511,-419,15647
511,-419,15650
511,-423,15649
511,-425,15649
511,-423,15646
511,-421,15647
511,-418,15645
511,-417,15645
511,-418,15642
511,-417,15644
511,-416,15643
511,-416,15647
511,-418,15643
511,-420,15639
511,-422,15639
511,-425,15642
511,-425,15646
511,-425,15647
511,-430,15647
511,-433,15645
511,-436,15645
511,-436,15649
511,-438,15903
256,-436,15901
256,-436,15643
511,-435,15645
511,-435,15646
511,-435,15646
511,-434,15644
511,-432,15642
511,-432,15642
511,-432,15644
511,-432,15643
511,-431,15642
511,-430,15641
511,-431,15642
511,-432,15642
511,-432,15646
511,-432,15646
511,-433,15647
511,-434,15649
511,-432,15648
511,-430,15647
511,-430,15647
511,-428,15646
511,-433,15646
511,-434,15648
511,-431,15650
511,-430,15653
511,-431,15652
511,-431,15651
511,-431,15650
511,-435,15650
511,-438,15652
511,-438,15655
511,-433,15657
511,-435,15656
511,-438,15653
511,-438,15651
511,-437,15650
511,-439,15651
511,-439,15651
511,-439,15655
511,-437,15653
511,-437,15652
511,-438,15653
511,-436,15652
511,-436,15654
511,-435,15653
511,-435,15652
511,-433,15652
511,-431,15652
511,-428,15649
511,-427,15649
511,-422,15647
511,-421,15648
511,-423,15649
511,-419,15652
511,-420,15653
511,-418,15652
511,-416,15649
511,-414,15648
511,-413,15648
511,-415,15650
511,-419,15648
511,-422,15649
511,-422,15651
511,-425,15652
511,-425,15652
511,-424,15651
511,-426,15648
511,-425,15649
511,-423,15647
511,-424,15645
511,-422,15647
511,-421,15650
511,-423,15652
511,-423,15653
511,-425,15655
511,-426,15654
511,-427,15655
511,-430,15651
511,-430,15650
511,-427,15651
511,-426,15650
511,-424,15651
511,-421,15653
511,-417,15653
511,-417,15651
511,-418,15650
511,-421,15650
511,-421,15649
511,-424,15649
511,-423,15647
511,-424,15648
511,-430,15651
511,-431,15652
511,-431,15654
511,-432,15657
511,-433,15661
511,-434,15663
511,-433,15666
511,-432,15666
511,-431,15667
511,-429,15665
511,-426,15662
511,-424,15660
511,-426,15660
511,-426,15660
511,-424,15658
511,-424,15658
511,-421,15657
511,-420,15657
511,-421,15656
511,-421,15658
511,-419,15659
511,-418,15659
511,-420,15658
511,-420,15658
511,-422,15657
511,-422,15657
511,-423,15658
511,-423,15657
511,-421,15661
511,-418,15660
511,-418,15659
511,-416,15658
511,-418,15658
511,-419,15657
511,-415,15657
511,-418,15653
511,-418,15654
511,-420,15654
511,-419,15657
511,-418,15659
511,-417,15660
511,-417,15658
511,-416,15657
511,-416,15656
511,-417,15657
511,-417,15657
511,-416,15657
511,-417,15657
511,-417,15651
511,-416,15650
511,-415,15650
511,-418,15653
511,-419,15654
511,-417,15653
511,-417,15653
511,-416,15654
511,-415,15655
511,-413,15658
511,-415,15658
511,-414,15659
511,-414,15656
511,-414,15654
511,-415,15656
511,-416,15657
511,-411,15656
511,-412,15656
511,-412,15655
511,-410,15655
511,-410,15652
511,-410,15649
511,-413,15646
511,-412,15644
511,-412,15642
511,-414,15638
511,-415,15640
511,-414,15641
511,-415,15640
511,-414,15639
511,-413,15640
511,-413,15640
511,-415,15642
511,-415,15641
511,-416,15643
511,-416,15641
511,-415,15639
511,-417,15636
511,-417,15639
511,-418,15643
511,-418,15641
511,-420,15643
511,-423,15644
511,-423,15642
511,-423,15640
511,-423,15639
511,-426,15640
511,-427,15640
511,-425,15642
511,-424,15640
511,-424,15638
511,-425,15639
511,-427,15641
511,-430,15641
511,-432,15640
511,-429,15638
511,-426,15635
511,-425,15632
511,-424,15631
511,-425,15632
511,-427,15632
511,-427,15632
511,-429,15631
511,-428,15630
511,-428,15631
511,-426,15631
511,-423,15632
511,-423,15633
511,-425,15633
511,-425,15637
511,-426,15638
511,-425,15639
511,-422,15636
511,-420,15638
511,-421,15642
511,-419,15640
511,-425,15639
511,-429,15639
511,-432,15638
511,-430,15639
511,-428,15639
511,-428,15639
511,-430,15636
511,-430,15636
511,-431,15638
511,-432,15637
511,-433,15637
511,-431,15638
511,-430,15638
511,-431,15639
511,-429,15640
511,-429,15643
511,-427,15644
511,-427,15643
511,-426,15640
511,-427,15638
511,-429,15639
511,-432,15641
511,-436,15645
511,-439,15646
511,-439,15644
511,-438,15644
511,-437,15648
511,-433,15646
511,-439,15644
511,-443,15642
511,-442,15643
511,-443,15898
256,-441,15641
511,-441,15896
256,-436,15898
256,-432,15902
256,-430,15903
256,-428,15903
256,-428,15906
256,-432,15906
256,-434,15907
256,-435,15649
511,-434,15647
511,-432,15648
511,-434,15646
511,-435,15646
511,-437,15645
511,-437,15643
511,-436,15644
511,-436,15641
511,-433,15641
511,-429,15642
511,-429,15644
511,-426,15644
511,-425,15645
511,-423,15646
511,-423,15648
511,-424,15647
511,-425,15645
511,-426,15648
511,-431,15647
511,-430,15647
511,-427,15649
511,-426,15649
511,-428,15649
511,-430,15646
511,-433,15648
511,-436,15905
256,-434,15905
256,-432,15908
256,-431,15908
256,-433,15906
256,-431,15905
256,-431,15902
256,-427,15903
256,-427,15898
256,-426,15639
511,-426,15894
256,-426,15894
256,-427,15897
256,-426,15900
256,-428,15643
511,-428,15644
511,-426,15647
511,-421,15904
256,-421,15903
256,-421,15902
256,-419,15644
511,-420,15647
511,-418,15646
511,-418,15646
511,-417,15643
511,-418,15643
511,-419,15642
511,-418,15641
511,-416,15642
511,-414,15642
511,-414,15642
511,-413,15646
511,-415,15649
511,-415,15649
511,-415,15651
511,-417,15648
511,-418,15646
511,-418,15648
511,-419,15648
511,-420,15651
511,-420,15648
511,-423,15645
511,-422,15642
511,-420,15644
511,-422,15643
511,-423,15646
511,-425,15646
511,-426,15645
511,-428,15643
511,-430,15646
511,-431,15646
511,-431,15644
511,-427,15640
511,-427,15642
511,-428,15644
511,-425,15644
511,-424,15646
511,-425,15647
511,-425,15646
511,-426,15643
511,-426,15643
511,-427,15646
511,-429,15647
511,-427,15647
511,-430,15647
511,-430,15646
511,-430,15644
511,-429,15646
511,-429,15646
511,-427,15644
511,-430,15642
511,-429,15640
511,-425,15638
511,-425,15638
511,-423,15639
511,-422,15636
511,-424,15637
511,-425,15633
511,-425,15631
511,-422,15629
511,-425,15625
511,-426,15626
511,-429,15883
256,-427,15627
511,-426,15887
256,-426,15890
256,-426,15890
256,-425,15634
511,-428,15635
511,-430,15891
256,-431,15633
511,-431,15633
511,-427,15887
256,-426,15888
256,-427,15632
511,-426,15636
511,-424,15635
511,-424,15634
511,-422,15634
511,-420,15632
511,-423,15633
511,-424,15634
511,-426,15634
511,-426,15890
256,-426,15891
256,-422,15889
256,-420,15888
256,-421,15889
256,-422,15891
256,-421,15893
256,-422,15898
256,-422,15902
256,-423,15646
511,-423,15644
511,-424,15642
511,-424,15641
511,-424,15639
511,-423,15640
511,-424,15640
511,-423,15643
511,-422,15642
511,-422,15646
511,-420,15647
511,-419,15647
511,-420,15648
511,-421,15647
511,-421,15647
511,-423,15647
511,-420,15645
511,-422,15645
511,-424,15642
511,-422,15643
511,-420,15637
511,-420,15639
511,-419,15640
511,-418,15641
511,-416,15641
511,-416,15642
511,-417,15641
511,-419,15641
511,-419,15641
511,-420,15638
511,-422,15636
511,-421,15632
511,-421,15630
511,-422,15632
511,-422,15636
511,-424,15639
511,-426,15638
511,-428,15636
511,-432,15635
511,-433,15635
511,-430,15634
511,-431,15635
511,-432,15636
511,-432,15634
511,-431,15635
511,-430,15638
511,-428,15638
511,-423,15641
511,-424,15640
511,-421,15643
511,-418,15646
511,-419,15648
511,-421,15646
511,-421,15647
511,-422,15649
511,-422,15647
511,-420,15647
511,-423,15647
511,-423,15645
511,-425,15643
511,-426,15643
511,-427,15641
511,-429,15641
511,-432,15637
511,-433,15639
511,-436,15639
511,-437,15640
511,-434,15641
511,-435,15640
511,-436,15642
511,-437,15643
511,-438,15645
511,-437,15643
511,-436,15642
511,-437,15640
511,-431,15640
511,-432,15642
511,-431,15644
511,-429,15643
511,-427,15642
511,-427,15642
511,-425,15642
511,-425,15643
511,-428,15644
511,-429,15643
511,-429,15642
511,-426,15645
511,-425,15648
511,-423,15645
511,-427,15643
511,-427,15642
511,-426,15644
511,-428,15644
511,-424,15644
511,-420,15644
511,-421,15645
511,-423,15645
511,-422,15646
511,-421,15646
511,-422,15649
511,-422,15651
511,-422,15649
511,-422,15648
511,-423,15903
256,-421,15903
256,-422,15904
256,-422,15902
256,-420,15650
511,-424,15650
511,-426,15646
511,-428,15648
511,-426,15645
511,-425,15643
511,-425,15639
511,-425,15639
511,-424,15639
511,-425,15641
511,-424,15645
511,-427,15646
511,-426,15647
511,-426,15646
511,-424,15649
511,-425,15652
511,-427,15651
511,-429,15650
511,-428,15648
511,-429,15646
511,-429,15645
511,-427,15643
511,-425,15642
511,-426,15644
511,-429,15642
511,-430,15644
511,-431,15645
511,-432,15643
511,-431,15645
511,-429,15648
511,-432,15647
511,-432,15649
511,-431,15652
511,-429,15652
511,-431,15650
511,-429,15647
511,-426,15648
511,-422,15648
511,-418,15648
511,-420,15649
511,-418,15649
511,-419,15651
511,-418,15655
511,-414,15654
511,-415,15657
511,-416,15657
511,-415,15658
511,-420,15660
511,-425,15661
511,-424,15661
511,-429,15655
511,-431,15653
511,-432,15654
511,-429,15656
511,-430,15654
511,-432,15654
511,-433,15653
511,-431,15651
511,-431,15653
511,-432,15651
511,-433,15652
511,-433,15649
511,-434,15647
511,-437,15647
511,-437,15648
511,-437,15649
511,-436,15652
511,-433,15653
511,-428,15652
511,-430,15648
511,-429,15649
511,-432,15648
511,-434,15647
511,-433,15646
511,-432,15648
511,-433,15647
511,-434,15651
511,-434,15649
511,-437,15648
511,-432,15645
511,-430,15644
511,-432,15640
511,-432,15638
511,-429,15640
511,-429,15639
511,-428,15642
511,-428,15644
511,-428,15644
511,-430,15647
511,-433,15645
511,-433,15645
511,-434,15643
511,-434,15646
511,-434,15646
511,-435,15646
511,-436,15648
511,-434,15651
511,-433,15653
511,-437,15655
511,-436,15657
511,-434,15655
511,-434,15654
511,-432,15656
511,-430,15656
511,-433,15651
511,-435,15652
511,-435,15651
511,-434,15651
511,-434,15649
511,-438,15646
511,-438,15645
511,-438,15645
511,-438,15646
511,-438,15646
511,-439,15642
511,-435,15644
511,-434,15645
511,-434,15644
511,-434,15642
511,-435,15645
511,-434,15646
511,-434,15645
511,-431,15645
511,-428,15645
511,-429,15642
511,-427,15643
511,-428,15640
511,-429,15641
511,-429,15640
511,-430,15641
511,-427,15641
511,-425,15640
511,-426,15638
511,-425,15641
511,-424,15641
511,-426,15639
511,-428,15640
511,-428,15641
511,-423,15641
511,-422,15641
511,-422,15641
511,-421,15636
511,-420,15638
511,-424,15638
511,-426,15636
511,-428,15633
511,-428,15635
511,-426,15633
511,-427,15637
511,-429,15639
511,-428,15640
511,-424,15638
511,-426,15637
511,-427,15636
511,-429,15637
511,-431,15635
511,-429,15631
511,-427,15631
511,-426,15631
511,-428,15632
511,-429,15633
511,-427,15631
511,-428,15633
511,-428,15634
511,-429,15635
511,-431,15637
511,-431,15639
511,-432,15641
511,-431,15641
511,-431,15645
511,-433,15645
511,-430,15642
511,-429,15641
511,-428,15639
511,-427,15638
511,-425,15893
256,-427,15895
256,-426,15896
256,-422,15640
511,-422,15641
511,-420,15638
511,-419,15639
511,-420,15639
511,-424,15637
511,-424,15636
511,-424,15639
511,-425,15640
511,-422,15642
511,-424,15644
511,-426,15640
511,-423,15638
511,-426,15640
511,-428,15638
511,-428,15638
511,-429,15632
511,-430,15630
511,-429,15632
511,-429,15634
511,-431,15636
511,-433,15636
511,-435,15641
511,-434,15644
511,-432,15644
511,-433,15642
511,-432,15643
511,-434,15643
511,-437,15644
511,-438,15642
511,-439,15642
511,-440,15643
511,-437,15642
511,-432,15641
511,-431,15642
511,-429,15644
511,-430,15642
511,-431,15640
511,-428,15639
511,-431,15639
511,-431,15636
511,-430,15635
511,-432,15635
511,-433,15634
511,-432,15635
511,-430,15635
511,-432,15637
511,-432,15640
511,-431,15643
511,-431,15643
511,-430,15646
511,-430,15648
511,-430,15650
511,-431,15650
511,-431,15652
511,-428,15654
511,-431,15654
511,-427,15655
511,-425,15654
511,-426,15653
511,-425,15651
511,-424,15654
511,-423,15653
511,-425,15654
511,-423,15652
511,-421,15652
511,-421,15649
511,-423,15646
511,-424,15643
511,-424,15643
511,-423,15640
511,-423,15640
511,-423,15640
511,-423,15639
511,-425,15639
511,-426,15639
511,-424,15641
511,-424,15639
511,-423,15635
511,-421,15634
511,-424,15634
511,-425,15632
511,-425,15633
511,-424,15636
511,-426,15638
511,-430,15639
511,-429,15638
511,-429,15637
511,-427,15636
511,-431,15637
511,-432,15638
511,-430,15637
511,-433,15638
511,-434,15638
511,-433,15639
511,-432,15642
511,-432,15643
511,-434,15643
511,-433,15646
511,-434,15644
511,-436,15646
511,-433,15645
511,-431,15645
511,-432,15648
511,-429,15650
511,-429,15649
511,-433,15647
511,-432,15644
511,-433,15641
511,-436,15641
511,-434,15642
511,-438,15641
511,-439,15645
511,-439,15649
511,-438,15648
511,-434,15648
511,-433,15647
511,-431,15643
511,-432,15643
511,-429,15644
511,-430,15646
511,-427,15646
511,-424,15647
511,-426,15646
511,-428,15646
511,-426,15647
511,-424,15647
511,-426,15647
511,-429,15646
511,-430,15648
511,-428,15650
511,-428,15652
511,-429,15652
511,-428,15655
511,-426,15656
511,-427,15656
511,-429,15653
511,-428,15656
511,-425,15653
511,-425,15652
