Ax,Ay,Az
511,-320,15680
511,-264,15728
511,-300,15700
511,-280,15640
511,-304,15980
512,-492,15664
256,-260,15668
511,-264,15724
511,-284,15708
511,-292,15984
512,-488,15680
511,-328,15628
767,-512,15644
511,-300,15704
511,-376,15896
256,-268,15956
256,-276,15916
512,-492,15676
511,-280,15652
767,-508,15716
511,-288,15948
512,-512,15648
511,-304,15712
511,-268,15984
256,-276,15740
511,-276,15648
511,-280,16004
256,-268,15940
256,-336,15912
256,-260,15692
256,-296,15896
256,-284,15696
511,-280,15696
511,-288,15956
256,-300,15708
511,-268,15928
512,-760,15868
511,-300,15656
511,-268,15680
256,-272,15964
512,-496,15732
511,-308,15932
256,-312,15888
256,-268,15936
512,-492,15716
511,-260,15680
511,-308,15700
511,-292,15712
767,-476,15712
511,-292,15632
511,-312,15684
511,-264,15680
767,-492,15684
511,-284,15912
256,-296,15680
511,-268,15680
511,-316,15908
256,-280,15632
511,-340,15964
512,-508,15656
767,-480,15668
511,-320,15964
511,-304,15688
511,-304,15696
767,-452,15960
512,-476,15724
511,-276,15672
511,-280,15656
511,-280,15960
512,-500,15972
512,-472,15988
256,-264,15640
256,-260,15684
511,-332,15984
256,-340,15920
256,-308,15672
511,-296,15704
511,-300,15924
256,-304,15660
511,-272,15984
256,-272,15976
512,-508,15680
511,-272,15684
511,-260,15664
256,-356,15948
256,-304,15692
511,-560,15860
511,-276,15988
256,-312,15664
767,-452,15952
512,-496,15624
511,-268,15656
511,-260,15948
256,-292,15736
767,-488,15936
256,-296,15708
511,-324,15960
512,-508,15632
767,-508,15648
511,-324,15944
512,-488,15676
511,-264,15988
512,-440,15948
512,-496,15740
511,-320,15748
511,-268,15676
256,-300,15888
256,-268,15968
256,-284,15956
512,-456,15712
511,-324,15940
256,-292,15932
512,-748,15852
511,-312,15940
256,-264,15724
256,-308,15672
511,-296,15712
512,-460,15708
511,-288,15656
511,-288,15876
512,-504,15704
511,-324,15936
256,-296,15924
256,-296,15676
511,-264,15724
511,-284,15916
256,-328,15968
256,-272,15996
512,-472,15644
511,-304,15700
511,-280,15976
256,-264,15712
511,-340,15992
256,-276,15680
511,-328,15672
511,-284,15672
511,-332,15660
256,-316,16012
256,-260,15668
511,-332,15904
512,-464,15672
511,-280,15668
256,-364,15756
511,-280,15708
511,-372,15968
256,-356,15660
511,-284,15704
511,-284,15916
